transaction_id,customer_id,amount,currency,payment_method,bank,hour_of_day,day_of_week,failure_reason,failure_category,previous_success_count,previous_failure_count,customer_success_rate,attempt_number,gateway_latency_ms,device_type,risk_level,email_recovery_success,whatsapp_recovery_success,voice_recovery_success,recovered,recovered_amount
pay_tx_100828,cust_8156,508.84,INR,DEBIT_CARD,PAYTM_BANK,18,3,gateway_timeout,TEMPORARY_INFRASTRUCTURE,0,8,0.0,2,324,mobile_ios,LOW,0,1,1,1,508.84
pay_tx_100829,cust_6185,911.94,INR,UPI,ICICI,14,1,insufficient_funds,INSUFFICIENT_FUNDS,15,5,0.75,1,32,web_mobile,LOW,0,0,0,0,0.0
pay_tx_100830,cust_3059,1665.1,INR,NET_BANKING,PAYTM_BANK,18,0,insufficient_funds,INSUFFICIENT_FUNDS,1,3,0.25,2,471,mobile_ios,LOW,0,1,0,1,1665.1
pay_tx_100831,cust_6703,2052.69,INR,CREDIT_CARD,ICICI,21,4,card_expired,PAYMENT_METHOD_PROBLEM,0,5,0.0,2,370,mobile_android,LOW,1,0,1,1,2052.69
pay_tx_100832,cust_9177,2297.95,INR,NET_BANKING,AXIS,13,2,authentication_failed,CUSTOMER_CORRECTABLE,11,8,0.579,1,420,web_desktop,LOW,1,1,1,1,2297.95
pay_tx_100833,cust_3664,2556.69,INR,WALLET,AXIS,12,2,insufficient_funds,INSUFFICIENT_FUNDS,21,6,0.778,1,226,mobile_android,HIGH,0,0,0,0,0.0
pay_tx_100834,cust_7738,2022.41,INR,UPI,AXIS,23,6,insufficient_funds,INSUFFICIENT_FUNDS,19,8,0.704,1,673,web_mobile,LOW,0,1,0,1,2022.41
pay_tx_100835,cust_4471,3723.96,INR,CREDIT_CARD,YES_BANK,14,4,bank_down,TEMPORARY_INFRASTRUCTURE,12,1,0.923,1,107,web_mobile,HIGH,0,0,0,0,0.0
pay_tx_100836,cust_7484,1984.21,INR,UPI,SBI,7,4,authentication_failed,CUSTOMER_CORRECTABLE,9,4,0.692,2,320,web_desktop,LOW,0,0,0,0,0.0
pay_tx_100837,cust_1068,1500.7,INR,NET_BANKING,HDFC,0,0,risk_declined,RISK_RELATED,4,5,0.444,2,32,web_desktop,CRITICAL,0,0,0,0,0.0
pay_tx_100838,cust_7412,643.9,INR,CREDIT_CARD,KOTAK,20,3,incorrect_pin,CUSTOMER_CORRECTABLE,1,6,0.143,1,178,web_mobile,HIGH,0,0,0,0,0.0
pay_tx_100839,cust_8166,17417.4,INR,CREDIT_CARD,HDFC,22,6,authentication_failed,CUSTOMER_CORRECTABLE,4,8,0.333,1,356,web_mobile,MEDIUM,0,1,1,1,17417.4
pay_tx_100840,cust_6282,282.37,INR,CREDIT_CARD,HDFC,2,0,gateway_timeout,TEMPORARY_INFRASTRUCTURE,13,0,1.0,1,232,mobile_ios,LOW,0,0,1,1,282.37
pay_tx_100841,cust_7265,8874.67,INR,UPI,PAYTM_BANK,23,1,insufficient_funds,INSUFFICIENT_FUNDS,14,5,0.737,1,153,mobile_ios,LOW,0,1,0,1,8874.67
pay_tx_100842,cust_7194,6285.84,INR,DEBIT_CARD,PAYTM_BANK,1,2,incorrect_pin,CUSTOMER_CORRECTABLE,2,2,0.5,1,56,mobile_android,LOW,0,1,1,1,6285.84
pay_tx_100843,cust_5292,199.0,INR,CREDIT_CARD,HDFC,2,3,insufficient_funds,INSUFFICIENT_FUNDS,11,3,0.786,1,561,web_mobile,MEDIUM,1,1,0,1,199.0
pay_tx_100844,cust_4445,1037.12,INR,NET_BANKING,AXIS,10,5,insufficient_funds,INSUFFICIENT_FUNDS,14,2,0.875,1,182,mobile_android,MEDIUM,0,1,0,1,1037.12
pay_tx_100845,cust_2920,2272.21,INR,DEBIT_CARD,SBI,15,4,authentication_failed,CUSTOMER_CORRECTABLE,19,8,0.704,1,347,web_desktop,MEDIUM,1,1,1,1,2272.21
pay_tx_100846,cust_9384,199.0,INR,CREDIT_CARD,ICICI,11,0,incorrect_pin,CUSTOMER_CORRECTABLE,6,0,1.0,1,142,mobile_ios,LOW,1,1,1,1,199.0
pay_tx_100847,cust_4264,1940.66,INR,UPI,SBI,22,4,bank_down,TEMPORARY_INFRASTRUCTURE,20,4,0.833,1,346,web_mobile,LOW,0,0,1,1,1940.66
pay_tx_100848,cust_4242,569.48,INR,DEBIT_CARD,AXIS,3,4,authentication_failed,CUSTOMER_CORRECTABLE,25,4,0.862,1,212,mobile_ios,HIGH,0,0,0,0,0.0
pay_tx_100849,cust_5451,894.41,INR,DEBIT_CARD,KOTAK,3,4,insufficient_funds,INSUFFICIENT_FUNDS,12,6,0.667,1,295,web_desktop,LOW,0,1,1,1,894.41
pay_tx_100850,cust_1553,7265.47,INR,WALLET,SBI,18,3,gateway_timeout,TEMPORARY_INFRASTRUCTURE,9,8,0.529,1,190,mobile_android,LOW,0,1,1,1,7265.47
pay_tx_100851,cust_5019,348.62,INR,UPI,ICICI,21,2,incorrect_pin,CUSTOMER_CORRECTABLE,11,2,0.846,2,136,mobile_android,LOW,0,1,1,1,348.62
pay_tx_100852,cust_6268,14500.29,INR,CREDIT_CARD,KOTAK,2,3,bank_down,TEMPORARY_INFRASTRUCTURE,9,3,0.75,1,118,mobile_android,LOW,0,0,0,0,0.0
pay_tx_100853,cust_2225,427.27,INR,WALLET,PAYTM_BANK,13,5,incorrect_pin,CUSTOMER_CORRECTABLE,24,6,0.8,1,180,web_desktop,LOW,1,1,1,1,427.27
pay_tx_100854,cust_5496,1616.37,INR,NET_BANKING,HDFC,3,3,incorrect_pin,CUSTOMER_CORRECTABLE,5,5,0.5,1,160,mobile_ios,LOW,1,1,0,1,1616.37
pay_tx_100855,cust_1076,293.72,INR,NET_BANKING,SBI,4,6,authentication_failed,CUSTOMER_CORRECTABLE,12,0,1.0,2,317,mobile_android,LOW,1,1,0,1,293.72
pay_tx_100856,cust_7800,2369.22,INR,DEBIT_CARD,SBI,10,6,bank_down,TEMPORARY_INFRASTRUCTURE,11,6,0.647,1,409,web_desktop,LOW,1,1,0,1,2369.22
pay_tx_100857,cust_9082,2304.9,INR,UPI,YES_BANK,11,4,bank_down,TEMPORARY_INFRASTRUCTURE,3,0,1.0,1,717,mobile_android,LOW,0,1,0,1,2304.9
pay_tx_100858,cust_4708,4583.36,INR,CREDIT_CARD,HDFC,6,5,incorrect_pin,CUSTOMER_CORRECTABLE,25,5,0.833,2,373,mobile_android,MEDIUM,0,1,0,1,4583.36
pay_tx_100859,cust_2815,7636.07,INR,UPI,SBI,2,2,insufficient_funds,INSUFFICIENT_FUNDS,10,6,0.625,1,278,mobile_ios,MEDIUM,0,1,1,1,7636.07
pay_tx_100860,cust_3424,1446.62,INR,WALLET,YES_BANK,13,5,gateway_timeout,TEMPORARY_INFRASTRUCTURE,14,1,0.933,1,314,mobile_ios,LOW,0,0,1,1,1446.62
pay_tx_100861,cust_8908,199.0,INR,CREDIT_CARD,HDFC,8,6,authentication_failed,CUSTOMER_CORRECTABLE,9,1,0.9,1,278,mobile_ios,LOW,0,1,1,1,199.0
pay_tx_100862,cust_9103,1614.29,INR,UPI,ICICI,0,5,card_expired,PAYMENT_METHOD_PROBLEM,6,7,0.462,2,340,mobile_ios,LOW,1,0,0,1,1614.29
pay_tx_100863,cust_9420,6311.13,INR,DEBIT_CARD,YES_BANK,9,5,balance_low,INSUFFICIENT_FUNDS,14,2,0.875,2,380,mobile_android,MEDIUM,1,1,0,1,6311.13
pay_tx_100864,cust_9412,774.12,INR,CREDIT_CARD,YES_BANK,12,1,risk_declined,RISK_RELATED,2,4,0.333,1,454,web_desktop,HIGH,0,0,0,0,0.0
pay_tx_100865,cust_4941,13087.03,INR,UPI,AXIS,5,2,bank_down,TEMPORARY_INFRASTRUCTURE,0,7,0.0,1,519,web_mobile,LOW,1,1,1,1,13087.03
pay_tx_100866,cust_4474,383.07,INR,CREDIT_CARD,AXIS,16,3,insufficient_funds,INSUFFICIENT_FUNDS,16,5,0.762,1,378,web_desktop,LOW,1,1,0,1,383.07
pay_tx_100867,cust_4177,448.48,INR,DEBIT_CARD,ICICI,12,1,incorrect_pin,CUSTOMER_CORRECTABLE,19,4,0.826,1,199,web_mobile,LOW,1,1,1,1,448.48
pay_tx_100868,cust_2819,2883.54,INR,CREDIT_CARD,HDFC,1,0,incorrect_pin,CUSTOMER_CORRECTABLE,18,4,0.818,1,301,mobile_android,LOW,0,1,1,1,2883.54
pay_tx_100869,cust_7437,6364.23,INR,UPI,ICICI,23,6,incorrect_pin,CUSTOMER_CORRECTABLE,22,4,0.846,1,727,mobile_ios,MEDIUM,1,1,1,1,6364.23
pay_tx_100870,cust_1050,3259.89,INR,UPI,ICICI,16,5,balance_low,INSUFFICIENT_FUNDS,19,7,0.731,2,186,mobile_ios,LOW,0,1,1,1,3259.89
pay_tx_100871,cust_8458,199.0,INR,CREDIT_CARD,HDFC,21,3,incorrect_pin,CUSTOMER_CORRECTABLE,13,5,0.722,1,602,web_desktop,MEDIUM,1,1,1,1,199.0
pay_tx_100872,cust_6769,1624.44,INR,NET_BANKING,KOTAK,0,3,authentication_failed,CUSTOMER_CORRECTABLE,7,7,0.5,1,242,mobile_android,LOW,0,1,0,1,1624.44
pay_tx_100873,cust_3741,1899.97,INR,CREDIT_CARD,YES_BANK,3,0,insufficient_funds,INSUFFICIENT_FUNDS,9,5,0.643,1,345,web_desktop,HIGH,0,0,0,0,0.0
pay_tx_100874,cust_1222,3191.24,INR,DEBIT_CARD,SBI,22,2,insufficient_funds,INSUFFICIENT_FUNDS,16,7,0.696,1,201,mobile_android,LOW,1,1,0,1,3191.24
pay_tx_100875,cust_6852,1605.33,INR,NET_BANKING,HDFC,7,4,gateway_timeout,TEMPORARY_INFRASTRUCTURE,23,6,0.793,1,150,mobile_android,LOW,0,1,0,1,1605.33
pay_tx_100876,cust_9927,773.44,INR,NET_BANKING,KOTAK,5,2,gateway_timeout,TEMPORARY_INFRASTRUCTURE,21,5,0.808,2,135,web_mobile,LOW,0,1,1,1,773.44
pay_tx_100877,cust_9520,1583.2,INR,DEBIT_CARD,YES_BANK,19,0,insufficient_funds,INSUFFICIENT_FUNDS,13,7,0.65,1,113,web_desktop,LOW,0,1,0,1,1583.2
pay_tx_100878,cust_8640,199.0,INR,CREDIT_CARD,KOTAK,9,4,insufficient_funds,INSUFFICIENT_FUNDS,17,2,0.895,1,184,web_desktop,LOW,1,1,1,1,199.0
pay_tx_100879,cust_3022,409.56,INR,UPI,AXIS,9,0,authentication_failed,CUSTOMER_CORRECTABLE,13,5,0.722,1,271,mobile_android,LOW,1,1,0,1,409.56
pay_tx_100880,cust_9224,873.23,INR,WALLET,ICICI,2,5,incorrect_pin,CUSTOMER_CORRECTABLE,8,2,0.8,3,349,mobile_ios,LOW,0,1,1,1,873.23
pay_tx_100881,cust_6810,452.49,INR,CREDIT_CARD,YES_BANK,21,5,bank_down,TEMPORARY_INFRASTRUCTURE,12,6,0.667,1,41,mobile_android,MEDIUM,0,1,1,1,452.49
pay_tx_100882,cust_8140,1610.1,INR,DEBIT_CARD,YES_BANK,18,1,bank_down,TEMPORARY_INFRASTRUCTURE,21,3,0.875,1,177,web_mobile,LOW,1,1,0,1,1610.1
pay_tx_100883,cust_8555,372.2,INR,WALLET,ICICI,12,6,customer_cancelled,CUSTOMER_ABANDONMENT,13,1,0.929,1,432,web_mobile,LOW,0,0,0,0,0.0
pay_tx_100884,cust_6803,543.13,INR,NET_BANKING,AXIS,13,3,insufficient_funds,INSUFFICIENT_FUNDS,14,0,1.0,3,130,mobile_android,HIGH,0,0,0,0,0.0
pay_tx_100885,cust_5954,5827.68,INR,CREDIT_CARD,KOTAK,16,2,bank_down,TEMPORARY_INFRASTRUCTURE,4,8,0.333,2,363,web_desktop,LOW,0,1,0,1,5827.68
pay_tx_100886,cust_8582,480.87,INR,WALLET,AXIS,1,0,card_expired,PAYMENT_METHOD_PROBLEM,1,4,0.2,2,191,mobile_android,LOW,1,1,0,1,480.87
pay_tx_100887,cust_6428,430.03,INR,UPI,HDFC,23,4,incorrect_pin,CUSTOMER_CORRECTABLE,21,8,0.724,2,466,mobile_android,LOW,1,1,0,1,430.03
pay_tx_100888,cust_3234,5279.28,INR,CREDIT_CARD,PAYTM_BANK,20,6,customer_cancelled,CUSTOMER_ABANDONMENT,4,4,0.5,1,798,mobile_android,MEDIUM,0,1,1,1,5279.28
pay_tx_100889,cust_3507,27944.68,INR,WALLET,HDFC,16,0,insufficient_funds,INSUFFICIENT_FUNDS,7,3,0.7,1,148,mobile_android,HIGH,0,0,0,0,0.0
pay_tx_100890,cust_8925,4252.47,INR,CREDIT_CARD,YES_BANK,7,6,gateway_timeout,TEMPORARY_INFRASTRUCTURE,17,4,0.81,2,33,web_mobile,MEDIUM,0,1,0,1,4252.47
pay_tx_100891,cust_4027,2257.95,INR,CREDIT_CARD,YES_BANK,23,5,gateway_timeout,TEMPORARY_INFRASTRUCTURE,7,2,0.778,1,341,mobile_ios,LOW,1,1,0,1,2257.95
pay_tx_100892,cust_9076,576.64,INR,DEBIT_CARD,PAYTM_BANK,8,3,card_expired,PAYMENT_METHOD_PROBLEM,12,1,0.923,1,140,web_mobile,LOW,1,1,1,1,576.64
pay_tx_100893,cust_5960,5326.65,INR,UPI,PAYTM_BANK,20,5,insufficient_funds,INSUFFICIENT_FUNDS,19,7,0.731,1,347,web_desktop,HIGH,0,0,0,0,0.0
pay_tx_100894,cust_3593,13368.67,INR,DEBIT_CARD,KOTAK,16,1,bank_down,TEMPORARY_INFRASTRUCTURE,11,8,0.579,1,676,mobile_android,LOW,1,1,0,1,13368.67
pay_tx_100895,cust_8528,247.66,INR,CREDIT_CARD,SBI,21,2,card_expired,PAYMENT_METHOD_PROBLEM,12,1,0.923,3,161,web_mobile,LOW,1,1,0,1,247.66
pay_tx_100896,cust_9306,512.77,INR,WALLET,SBI,4,5,bank_down,TEMPORARY_INFRASTRUCTURE,10,5,0.667,1,427,web_mobile,LOW,1,1,1,1,512.77
pay_tx_100897,cust_2740,2541.48,INR,NET_BANKING,PAYTM_BANK,15,2,gateway_timeout,TEMPORARY_INFRASTRUCTURE,24,3,0.889,3,103,mobile_ios,LOW,0,1,1,1,2541.48
pay_tx_100898,cust_7882,654.44,INR,UPI,HDFC,19,2,authentication_failed,CUSTOMER_CORRECTABLE,3,0,1.0,2,578,mobile_android,LOW,1,1,1,1,654.44
pay_tx_100899,cust_3851,1095.0,INR,DEBIT_CARD,HDFC,22,3,incorrect_pin,CUSTOMER_CORRECTABLE,12,2,0.857,3,27,mobile_ios,LOW,1,1,1,1,1095.0
pay_tx_100900,cust_3655,500.18,INR,NET_BANKING,YES_BANK,16,6,authentication_failed,CUSTOMER_CORRECTABLE,25,3,0.893,1,832,mobile_android,LOW,1,1,0,1,500.18
pay_tx_100901,cust_1085,6056.78,INR,DEBIT_CARD,YES_BANK,13,4,fraud_suspected,RISK_RELATED,17,1,0.944,1,77,web_mobile,HIGH,0,0,0,0,0.0
pay_tx_100902,cust_6768,2256.69,INR,DEBIT_CARD,KOTAK,17,6,authentication_failed,CUSTOMER_CORRECTABLE,4,1,0.8,1,479,web_mobile,MEDIUM,1,1,1,1,2256.69
pay_tx_100903,cust_2653,244.13,INR,UPI,AXIS,7,0,balance_low,INSUFFICIENT_FUNDS,19,8,0.704,1,516,mobile_ios,MEDIUM,1,0,1,1,244.13
pay_tx_100904,cust_6863,3070.42,INR,UPI,YES_BANK,5,2,insufficient_funds,INSUFFICIENT_FUNDS,2,8,0.2,1,133,web_desktop,LOW,1,0,1,1,3070.42
pay_tx_100905,cust_8716,3729.01,INR,DEBIT_CARD,PAYTM_BANK,0,0,card_expired,PAYMENT_METHOD_PROBLEM,10,6,0.625,1,312,web_desktop,MEDIUM,1,1,0,1,3729.01
pay_tx_100906,cust_6400,2810.57,INR,UPI,ICICI,15,0,insufficient_funds,INSUFFICIENT_FUNDS,25,0,1.0,1,279,mobile_android,MEDIUM,0,1,1,1,2810.57
pay_tx_100907,cust_8844,628.11,INR,CREDIT_CARD,SBI,23,0,bank_down,TEMPORARY_INFRASTRUCTURE,3,0,1.0,1,135,mobile_ios,LOW,1,1,0,1,628.11
pay_tx_100908,cust_4731,1358.68,INR,UPI,HDFC,0,6,card_expired,PAYMENT_METHOD_PROBLEM,25,3,0.893,1,259,web_mobile,LOW,0,1,1,1,1358.68
pay_tx_100909,cust_7180,4017.84,INR,CREDIT_CARD,AXIS,22,3,insufficient_funds,INSUFFICIENT_FUNDS,17,2,0.895,1,845,mobile_android,MEDIUM,0,1,1,1,4017.84
pay_tx_100910,cust_8152,2386.86,INR,UPI,ICICI,7,0,incorrect_pin,CUSTOMER_CORRECTABLE,18,0,1.0,1,397,mobile_android,HIGH,0,0,0,0,0.0
pay_tx_100911,cust_2255,5206.63,INR,UPI,ICICI,14,1,incorrect_pin,CUSTOMER_CORRECTABLE,9,0,1.0,1,417,mobile_ios,HIGH,0,0,0,0,0.0
pay_tx_100912,cust_2258,602.13,INR,UPI,SBI,17,1,insufficient_funds,INSUFFICIENT_FUNDS,15,5,0.75,2,615,mobile_ios,LOW,1,1,0,1,602.13
pay_tx_100913,cust_5001,7363.12,INR,WALLET,SBI,10,5,fraud_suspected,RISK_RELATED,17,8,0.68,1,276,web_desktop,CRITICAL,0,0,0,0,0.0
pay_tx_100914,cust_4335,642.88,INR,CREDIT_CARD,YES_BANK,16,1,authentication_failed,CUSTOMER_CORRECTABLE,9,8,0.529,1,255,web_desktop,LOW,0,1,1,1,642.88
pay_tx_100915,cust_8213,277.61,INR,NET_BANKING,HDFC,0,3,insufficient_funds,INSUFFICIENT_FUNDS,1,4,0.2,1,668,web_mobile,LOW,0,1,0,1,277.61
pay_tx_100916,cust_7290,851.26,INR,NET_BANKING,HDFC,12,3,incorrect_pin,CUSTOMER_CORRECTABLE,14,0,1.0,1,198,web_mobile,LOW,1,1,1,1,851.26
pay_tx_100917,cust_9872,9919.3,INR,DEBIT_CARD,HDFC,19,6,customer_cancelled,CUSTOMER_ABANDONMENT,10,4,0.714,2,587,mobile_ios,MEDIUM,0,0,0,0,0.0
pay_tx_100918,cust_8004,2712.51,INR,UPI,YES_BANK,3,4,insufficient_funds,INSUFFICIENT_FUNDS,12,4,0.75,2,735,web_mobile,LOW,0,0,1,1,2712.51
pay_tx_100919,cust_7247,581.37,INR,NET_BANKING,PAYTM_BANK,7,1,insufficient_funds,INSUFFICIENT_FUNDS,0,4,0.0,2,321,web_desktop,LOW,1,0,0,1,581.37
pay_tx_100920,cust_7465,586.69,INR,UPI,KOTAK,8,2,authentication_failed,CUSTOMER_CORRECTABLE,8,4,0.667,2,529,mobile_android,LOW,1,1,1,1,586.69
pay_tx_100921,cust_3929,6461.68,INR,NET_BANKING,AXIS,0,3,customer_cancelled,CUSTOMER_ABANDONMENT,0,7,0.0,1,769,web_desktop,LOW,0,1,1,1,6461.68
pay_tx_100922,cust_2303,1807.36,INR,DEBIT_CARD,KOTAK,17,2,incorrect_pin,CUSTOMER_CORRECTABLE,2,7,0.222,1,910,web_desktop,LOW,1,1,1,1,1807.36
pay_tx_100923,cust_1812,535.01,INR,CREDIT_CARD,HDFC,20,0,incorrect_pin,CUSTOMER_CORRECTABLE,5,8,0.385,2,239,web_desktop,LOW,0,1,0,1,535.01
pay_tx_100924,cust_5244,556.26,INR,DEBIT_CARD,HDFC,21,6,authentication_failed,CUSTOMER_CORRECTABLE,11,8,0.579,2,289,mobile_ios,LOW,1,1,0,1,556.26
pay_tx_100925,cust_4882,611.01,INR,CREDIT_CARD,SBI,18,2,insufficient_funds,INSUFFICIENT_FUNDS,21,6,0.778,1,530,web_mobile,MEDIUM,1,1,0,1,611.01
pay_tx_100926,cust_6488,3197.75,INR,NET_BANKING,PAYTM_BANK,11,3,authentication_failed,CUSTOMER_CORRECTABLE,9,0,1.0,1,92,mobile_android,LOW,1,1,1,1,3197.75
pay_tx_100927,cust_4464,4923.14,INR,DEBIT_CARD,KOTAK,22,6,authentication_failed,CUSTOMER_CORRECTABLE,23,8,0.742,2,701,web_desktop,MEDIUM,1,1,0,1,4923.14
pay_tx_100928,cust_3458,3600.71,INR,NET_BANKING,YES_BANK,20,0,bank_down,TEMPORARY_INFRASTRUCTURE,2,3,0.4,1,67,web_mobile,LOW,1,1,0,1,3600.71
pay_tx_100929,cust_8738,1512.07,INR,WALLET,KOTAK,14,2,authentication_failed,CUSTOMER_CORRECTABLE,8,3,0.727,2,413,web_desktop,MEDIUM,1,0,0,1,1512.07
pay_tx_100930,cust_4782,1351.25,INR,NET_BANKING,SBI,23,0,insufficient_funds,INSUFFICIENT_FUNDS,22,3,0.88,1,99,web_mobile,LOW,1,1,0,1,1351.25
pay_tx_100931,cust_8932,7910.93,INR,WALLET,ICICI,14,6,insufficient_funds,INSUFFICIENT_FUNDS,13,3,0.812,1,198,mobile_ios,MEDIUM,1,0,0,1,7910.93
pay_tx_100932,cust_3263,12193.99,INR,WALLET,SBI,9,2,balance_low,INSUFFICIENT_FUNDS,10,1,0.909,1,162,web_mobile,LOW,1,1,0,1,12193.99
pay_tx_100933,cust_4245,1201.0,INR,CREDIT_CARD,AXIS,0,1,fraud_suspected,RISK_RELATED,3,6,0.333,1,151,web_mobile,HIGH,0,0,0,0,0.0
pay_tx_100934,cust_3735,1482.14,INR,UPI,ICICI,16,6,authentication_failed,CUSTOMER_CORRECTABLE,16,6,0.727,3,349,web_desktop,LOW,0,1,1,1,1482.14
pay_tx_100935,cust_6518,557.99,INR,DEBIT_CARD,KOTAK,19,4,insufficient_funds,INSUFFICIENT_FUNDS,3,0,1.0,1,86,web_desktop,MEDIUM,0,1,0,1,557.99
pay_tx_100936,cust_8138,238.7,INR,DEBIT_CARD,YES_BANK,15,5,customer_cancelled,CUSTOMER_ABANDONMENT,4,2,0.667,2,38,mobile_android,LOW,1,0,0,1,238.7
pay_tx_100937,cust_8430,355.48,INR,NET_BANKING,SBI,14,1,insufficient_funds,INSUFFICIENT_FUNDS,16,4,0.8,3,161,mobile_android,LOW,0,1,0,1,355.48
pay_tx_100938,cust_9604,2237.92,INR,WALLET,KOTAK,13,2,balance_low,INSUFFICIENT_FUNDS,10,6,0.625,1,335,mobile_ios,HIGH,0,0,0,0,0.0
pay_tx_100939,cust_4451,2115.99,INR,NET_BANKING,KOTAK,8,4,authentication_failed,CUSTOMER_CORRECTABLE,19,5,0.792,1,649,web_desktop,LOW,1,1,1,1,2115.99
pay_tx_100940,cust_3774,15813.76,INR,DEBIT_CARD,SBI,19,6,insufficient_funds,INSUFFICIENT_FUNDS,3,3,0.5,1,199,mobile_ios,LOW,0,1,1,1,15813.76
pay_tx_100941,cust_1651,568.25,INR,WALLET,KOTAK,6,0,card_expired,PAYMENT_METHOD_PROBLEM,15,0,1.0,1,947,web_desktop,MEDIUM,1,1,1,1,568.25
pay_tx_100942,cust_8435,7545.14,INR,DEBIT_CARD,HDFC,22,5,authentication_failed,CUSTOMER_CORRECTABLE,3,7,0.3,2,531,web_mobile,LOW,0,0,0,0,0.0
pay_tx_100943,cust_2908,918.98,INR,DEBIT_CARD,YES_BANK,2,5,incorrect_pin,CUSTOMER_CORRECTABLE,25,3,0.893,2,456,web_desktop,LOW,1,1,0,1,918.98
pay_tx_100944,cust_2213,2136.39,INR,DEBIT_CARD,HDFC,13,0,insufficient_funds,INSUFFICIENT_FUNDS,22,8,0.733,1,235,mobile_android,MEDIUM,0,1,0,1,2136.39
pay_tx_100945,cust_4607,1651.11,INR,CREDIT_CARD,SBI,15,1,authentication_failed,CUSTOMER_CORRECTABLE,15,2,0.882,2,361,web_desktop,LOW,1,1,1,1,1651.11
pay_tx_100946,cust_4509,10796.05,INR,UPI,AXIS,2,3,incorrect_pin,CUSTOMER_CORRECTABLE,17,3,0.85,2,998,mobile_android,LOW,1,1,0,1,10796.05
pay_tx_100947,cust_6713,1112.9,INR,NET_BANKING,KOTAK,21,1,card_expired,PAYMENT_METHOD_PROBLEM,9,3,0.75,2,289,web_mobile,LOW,0,1,0,1,1112.9
pay_tx_100948,cust_5840,1605.81,INR,UPI,ICICI,3,6,customer_cancelled,CUSTOMER_ABANDONMENT,24,4,0.857,1,344,web_mobile,LOW,0,1,0,1,1605.81
pay_tx_100949,cust_6224,199.0,INR,UPI,SBI,22,3,balance_low,INSUFFICIENT_FUNDS,22,2,0.917,2,209,web_mobile,MEDIUM,0,1,0,1,199.0
pay_tx_100950,cust_1474,21083.26,INR,DEBIT_CARD,SBI,16,1,fraud_suspected,RISK_RELATED,25,6,0.806,1,140,web_desktop,CRITICAL,0,0,0,0,0.0
pay_tx_100951,cust_7966,1114.66,INR,NET_BANKING,SBI,1,2,bank_down,TEMPORARY_INFRASTRUCTURE,15,3,0.833,1,157,mobile_android,LOW,1,1,1,1,1114.66
pay_tx_100952,cust_4378,1515.6,INR,UPI,KOTAK,19,2,customer_cancelled,CUSTOMER_ABANDONMENT,4,8,0.333,1,73,mobile_android,MEDIUM,1,0,0,1,1515.6
pay_tx_100953,cust_2039,954.7,INR,UPI,KOTAK,6,2,incorrect_pin,CUSTOMER_CORRECTABLE,17,3,0.85,3,341,web_mobile,MEDIUM,1,1,0,1,954.7
pay_tx_100954,cust_6431,2986.47,INR,NET_BANKING,ICICI,17,5,insufficient_funds,INSUFFICIENT_FUNDS,7,0,1.0,1,302,mobile_android,MEDIUM,1,1,0,1,2986.47
pay_tx_100955,cust_1692,9522.75,INR,CREDIT_CARD,SBI,9,0,bank_down,TEMPORARY_INFRASTRUCTURE,7,3,0.7,1,351,mobile_android,MEDIUM,1,1,0,1,9522.75
pay_tx_100956,cust_5423,9094.92,INR,UPI,HDFC,2,4,fraud_suspected,RISK_RELATED,23,6,0.793,1,998,mobile_ios,HIGH,0,0,0,0,0.0
pay_tx_100957,cust_6114,5254.52,INR,DEBIT_CARD,AXIS,16,5,bank_down,TEMPORARY_INFRASTRUCTURE,0,4,0.0,1,74,mobile_ios,LOW,0,1,1,1,5254.52
pay_tx_100958,cust_8037,2568.97,INR,UPI,ICICI,13,4,authentication_failed,CUSTOMER_CORRECTABLE,8,7,0.533,1,278,mobile_ios,LOW,0,1,0,1,2568.97
pay_tx_100959,cust_9955,12165.41,INR,UPI,AXIS,7,4,bank_down,TEMPORARY_INFRASTRUCTURE,0,6,0.0,2,229,web_mobile,LOW,1,1,1,1,12165.41
pay_tx_100960,cust_2370,688.17,INR,UPI,KOTAK,5,1,incorrect_pin,CUSTOMER_CORRECTABLE,15,3,0.833,1,168,web_mobile,LOW,1,1,1,1,688.17
pay_tx_100961,cust_4808,400.95,INR,UPI,YES_BANK,15,2,insufficient_funds,INSUFFICIENT_FUNDS,13,4,0.765,2,895,mobile_ios,LOW,0,1,0,1,400.95
pay_tx_100962,cust_5393,1849.34,INR,CREDIT_CARD,YES_BANK,17,6,incorrect_pin,CUSTOMER_CORRECTABLE,15,8,0.652,1,84,mobile_ios,LOW,0,1,0,1,1849.34
pay_tx_100963,cust_2334,13833.76,INR,UPI,AXIS,22,0,customer_cancelled,CUSTOMER_ABANDONMENT,12,2,0.857,2,826,mobile_ios,LOW,1,1,0,1,13833.76
pay_tx_100964,cust_2862,2231.31,INR,UPI,AXIS,15,1,bank_down,TEMPORARY_INFRASTRUCTURE,20,8,0.714,1,70,web_mobile,LOW,1,1,1,1,2231.31
pay_tx_100965,cust_5441,1047.9,INR,WALLET,SBI,19,2,incorrect_pin,CUSTOMER_CORRECTABLE,18,2,0.9,1,210,mobile_ios,MEDIUM,0,1,1,1,1047.9
pay_tx_100966,cust_8735,1925.06,INR,NET_BANKING,ICICI,10,5,insufficient_funds,INSUFFICIENT_FUNDS,23,2,0.92,1,95,web_mobile,LOW,1,1,1,1,1925.06
